Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
13-Jun-2019;08:58:18;default              ;1539319713;OXYPROBE             ;0.00;min;103.360;%a.s.;humid;28.142;deg;16377;uV;18.256;°C;1008.730;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35088;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;6.001;V;
13-Jun-2019;08:58:23;default              ;1539319713;OXYPROBE             ;0.08;min;103.005;%a.s.;humid;28.179;deg;16398;uV;18.256;°C;1008.750;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35083;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.984;V;
13-Jun-2019;08:58:28;default              ;1539319713;OXYPROBE             ;0.17;min;103.129;%a.s.;humid;28.166;deg;16400;uV;18.256;°C;1008.740;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35088;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.984;V;
13-Jun-2019;08:58:33;default              ;1539319713;OXYPROBE             ;0.25;min;103.167;%a.s.;humid;28.162;deg;16393;uV;18.256;°C;1008.750;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35077;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.982;V;
13-Jun-2019;08:58:38;default              ;1539319713;OXYPROBE             ;0.33;min;103.150;%a.s.;humid;28.164;deg;16382;uV;18.256;°C;1008.730;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35076;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.983;V;
13-Jun-2019;08:58:43;default              ;1539319713;OXYPROBE             ;0.42;min;103.667;%a.s.;humid;28.111;deg;16360;uV;18.250;°C;1008.730;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35068;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.983;V;
13-Jun-2019;08:58:48;default              ;1539319713;OXYPROBE             ;0.50;min;104.047;%a.s.;humid;28.072;deg;16327;uV;18.244;°C;1008.780;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35074;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.982;V;
13-Jun-2019;08:58:53;default              ;1539319713;OXYPROBE             ;0.58;min;104.474;%a.s.;humid;28.029;deg;16296;uV;18.238;°C;1008.770;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35066;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.982;V;
13-Jun-2019;08:58:58;default              ;1539319713;OXYPROBE             ;0.67;min;104.714;%a.s.;humid;28.003;deg;16283;uV;18.244;°C;1008.790;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35071;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.982;V;
13-Jun-2019;08:59:03;default              ;1539319713;OXYPROBE             ;0.75;min;104.969;%a.s.;humid;27.978;deg;16257;uV;18.238;°C;1008.770;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35066;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.981;V;
13-Jun-2019;08:59:08;default              ;1539319713;OXYPROBE             ;0.83;min;105.174;%a.s.;humid;27.958;deg;16231;uV;18.232;°C;1008.780;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35056;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.982;V;
13-Jun-2019;08:59:13;default              ;1539319713;OXYPROBE             ;0.92;min;105.416;%a.s.;humid;27.933;deg;16215;uV;18.232;°C;1008.800;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35060;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.981;V;
