***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1230910;
PM number         : 20112620;
Serial number     : S DLA 0002 000078   ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 075;
Ref LED amplitude : 89416;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 23.5 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 59.64 at 017.1∞C amp 089100;
100.00%a.s.phase 2: 28.83 at 019.3∞C amp 039300;
Date   (ddmmyy)   : 250619;
Pressure (mBar)   : 1012;
;
FIRMWARE;
"Code 3.016 (IAP)  : 08/20/04, 09:50:56;"
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
25/06/19;
6:18:09 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   1;
measure mode;  5 sec ;

start time; 6:18:09 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/% airsatur.; phase/∞; amp; temp/∞C; ErrorMessage;
25/06/19;   18:18:09;       0.000;  92.064;   30.02;   38484;   18.00; E0;
25/06/19;   18:18:15;       0.101;  92.146;   30.01;   38619;   18.00; E0;
25/06/19;   18:18:20;       0.186;  92.299;   29.97;   38655;   18.10; E0;
25/06/19;   18:18:25;       0.271;  91.982;   30.03;   38665;   18.00; E0;
25/06/19;   18:18:30;       0.355;  91.571;   30.08;   38732;   18.00; E0;
25/06/19;   18:18:35;       0.439;  91.395;   30.08;   38780;   18.10; E0;
25/06/19;   18:18:40;       0.524;  91.804;   30.03;   38703;   18.10; E0;
25/06/19;   18:18:45;       0.608;  92.312;   29.99;   38628;   18.00; E0;
25/06/19;   18:18:49;       0.676;  92.643;   29.95;   38525;   18.00; E0;
25/06/19;   18:18:54;       0.760;  93.059;   29.90;   38457;   18.00; E0;
25/06/19;   18:18:59;       0.845;  93.730;   29.82;   38303;   18.00; E0;
25/06/19;   18:19:04;       0.930;  94.236;   29.76;   38206;   18.00; E0;
25/06/19;   18:19:09;       1.014;  94.491;   29.73;   38181;   18.00; E0;
25/06/19;   18:19:15;       1.098;  95.002;   29.67;   38080;   18.00; E0;
25/06/19;   18:19:20;       1.183;  95.431;   29.62;   37992;   18.00; E0;
25/06/19;   18:19:25;       1.268;  95.776;   29.58;   37933;   18.00; E0;
25/06/19;   18:19:30;       1.352;  95.862;   29.57;   37856;   18.00; E0;
25/06/19;   18:19:35;       1.436;  96.209;   29.53;   37818;   18.00; E0;
25/06/19;   18:19:40;       1.521;  96.383;   29.51;   37768;   18.00; E0;
25/06/19;   18:19:45;       1.606;  96.296;   29.52;   37752;   18.00; E0;
25/06/19;   18:19:50;       1.690;  96.383;   29.51;   37673;   18.00; E0;
25/06/19;   18:19:55;       1.774;  97.258;   29.41;   37681;   18.00; E0;
25/06/19;   18:20:00;       1.859;  96.994;   29.44;   37638;   18.00; E0;
25/06/19;   18:20:04;       1.927;  97.434;   29.39;   37586;   18.00; E0;
25/06/19;   18:20:09;       2.011;  97.346;   29.40;   37563;   18.00; E0;
25/06/19;   18:20:14;       2.096;  97.965;   29.33;   37513;   18.00; E0;
25/06/19;   18:20:19;       2.180;  97.876;   29.34;   37515;   18.00; E0;
25/06/19;   18:20:25;       2.265;  97.965;   29.33;   37476;   18.00; E0;
25/06/19;   18:20:30;       2.349;  98.142;   29.31;   37402;   18.00; E0;
25/06/19;   18:20:35;       2.434;  98.231;   29.30;   37407;   18.00; E0;
25/06/19;   18:20:40;       2.518;  98.320;   29.29;   37373;   18.00; E0;
25/06/19;   18:20:45;       2.603;  98.767;   29.24;   37373;   18.00; E0;
25/06/19;   18:20:50;       2.687;  98.231;   29.30;   37308;   18.00; E0;
25/06/19;   18:20:55;       2.772;  98.857;   29.23;   37318;   18.00; E0;
25/06/19;   18:21:00;       2.856;  98.947;   29.22;   37287;   18.00; E0;
25/06/19;   18:21:05;       2.940;  99.127;   29.20;   37269;   18.00; E0;
25/06/19;   18:21:10;       3.025;  98.588;   29.26;   37262;   18.00; E0;
25/06/19;   18:21:14;       3.093;  98.678;   29.25;   37243;   18.00; E0;
25/06/19;   18:21:19;       3.177;  99.037;   29.21;   37231;   18.00; E0;
25/06/19;   18:21:24;       3.262;  99.127;   29.20;   37201;   18.00; E0;
25/06/19;   18:21:29;       3.346;  99.127;   29.20;   37186;   18.00; E0;
25/06/19;   18:21:34;       3.431;  99.217;   29.19;   37193;   18.00; E0;
25/06/19;   18:21:40;       3.515;  99.487;   29.16;   37196;   18.00; E0;
25/06/19;   18:21:45;       3.600;  99.307;   29.18;   37175;   18.00; E0;
25/06/19;   18:21:50;       3.684;  99.578;   29.15;   37168;   18.00; E0;
25/06/19;   18:21:55;       3.769;  99.307;   29.18;   37185;   18.00; E0;
25/06/19;   18:22:00;       3.853;  99.668;   29.14;   37197;   18.00; E0;
25/06/19;   18:22:05;       3.938;  99.487;   29.16;   37167;   18.00; E0;
25/06/19;   18:22:10;       4.022;  99.037;   29.21;   37187;   18.00; E0;
25/06/19;   18:22:15;       4.107;  99.487;   29.16;   37192;   18.00; E0;
25/06/19;   18:22:20;       4.191;  99.217;   29.19;   37219;   18.00; E0;
25/06/19;   18:22:25;       4.275;  99.127;   29.20;   37206;   18.00; E0;
25/06/19;   18:22:29;       4.343;  99.037;   29.21;   37226;   18.00; E0;
25/06/19;   18:22:34;       4.428;  99.037;   29.21;   37205;   18.00; E0;
25/06/19;   18:22:39;       4.512;  99.307;   29.18;   37198;   18.00; E0;
25/06/19;   18:22:44;       4.597;  99.307;   29.18;   37188;   18.00; E0;
25/06/19;   18:22:50;       4.681;  99.217;   29.19;   37173;   18.00; E0;
25/06/19;   18:22:55;       4.766;  99.037;   29.21;   37170;   18.00; E0;
25/06/19;   18:23:00;       4.850;  99.307;   29.18;   37149;   18.00; E0;
25/06/19;   18:23:05;       4.935;  98.857;   29.23;   37191;   18.00; E0;
25/06/19;   18:23:10;       5.019;  99.037;   29.21;   37185;   18.00; E0;
25/06/19;   18:23:15;       5.104;  99.037;   29.21;   37150;   18.00; E0;
25/06/19;   18:23:20;       5.188;  99.578;   29.15;   37149;   18.00; E0;
25/06/19;   18:23:25;       5.273;  99.668;   29.14;   37107;   18.00; E0;
25/06/19;   18:23:30;       5.357;  99.307;   29.18;   37069;   18.00; E0;
25/06/19;   18:23:35;       5.442;  99.668;   29.14;   37107;   18.00; E0;
25/06/19;   18:23:39;       5.509;  99.578;   29.15;   37073;   18.00; E0;
25/06/19;   18:23:44;       5.594;  99.578;   29.15;   37092;   18.00; E0;
25/06/19;   18:23:49;       5.678;  99.307;   29.18;   37068;   18.00; E0;
25/06/19;   18:23:54;       5.763;  99.487;   29.16;   37092;   18.00; E0;
25/06/19;   18:23:59;       5.847;  99.668;   29.14;   37074;   18.00; E0;
25/06/19;   18:24:05;       5.932;  99.397;   29.17;   37103;   18.00; E0;
25/06/19;   18:24:10;       6.016;  99.307;   29.18;   37099;   18.00; E0;
25/06/19;   18:24:15;       6.101;  99.668;   29.14;   37103;   18.00; E0;
25/06/19;   18:24:20;       6.185;  99.397;   29.17;   37103;   18.00; E0;
25/06/19;   18:24:25;       6.270;  99.397;   29.17;   37107;   18.00; E0;
25/06/19;   18:24:30;       6.354;  99.668;   29.14;   37134;   18.00; E0;
25/06/19;   18:24:35;       6.439;  99.578;   29.15;   37146;   18.00; E0;
25/06/19;   18:24:40;       6.523;  99.487;   29.16;   37145;   18.00; E0;
25/06/19;   18:24:45;       6.608;  98.857;   29.23;   37141;   18.00; E0;
25/06/19;   18:24:49;       6.675;  99.397;   29.17;   37115;   18.00; E0;
25/06/19;   18:24:54;       6.760;  99.397;   29.17;   37127;   18.00; E0;
25/06/19;   18:24:59;       6.845;  99.759;   29.13;   37134;   18.00; E0;
25/06/19;   18:25:04;       6.929;  99.037;   29.21;   37125;   18.00; E0;
25/06/19;   18:25:09;       7.013;  99.127;   29.20;   37136;   18.00; E0;
25/06/19;   18:25:15;       7.098;  98.857;   29.23;   37149;   18.00; E0;
25/06/19;   18:25:20;       7.183;  99.037;   29.21;   37146;   18.00; E0;
25/06/19;   18:25:25;       7.267;  99.397;   29.17;   37145;   18.00; E0;
25/06/19;   18:25:30;       7.352;  99.307;   29.18;   37152;   18.00; E0;
25/06/19;   18:25:35;       7.436;  98.588;   29.26;   37163;   18.00; E0;
25/06/19;   18:25:40;       7.521;  99.127;   29.20;   37136;   18.00; E0;
25/06/19;   18:25:45;       7.605;  99.307;   29.18;   37151;   18.00; E0;
25/06/19;   18:25:50;       7.690;  99.397;   29.17;   37151;   18.00; E0;
25/06/19;   18:25:55;       7.774;  99.127;   29.20;   37131;   18.00; E0;
25/06/19;   18:26:00;       7.859;  99.037;   29.21;   37154;   18.00; E0;
25/06/19;   18:26:04;       7.926;  99.127;   29.20;   37163;   18.00; E0;
25/06/19;   18:26:09;       8.011;  98.857;   29.23;   37170;   18.00; E0;
25/06/19;   18:26:14;       8.095;  99.307;   29.18;   37189;   18.00; E0;
25/06/19;   18:26:19;       8.180;  99.037;   29.21;   37198;   18.00; E0;
25/06/19;   18:26:24;       8.264;  98.767;   29.24;   37198;   18.00; E0;
25/06/19;   18:26:30;       8.349;  98.588;   29.26;   37204;   18.00; E0;
25/06/19;   18:26:35;       8.433;  98.678;   29.25;   37238;   18.00; E0;
25/06/19;   18:26:40;       8.518;  98.320;   29.29;   37254;   18.00; E0;
25/06/19;   18:26:45;       8.602;  98.320;   29.29;   37310;   18.00; E0;
