Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
13-Jun-2019;07:52:40;default              ;1539319713;OXYPROBE             ;0.00;min;106.557;%a.s.;humid;27.827;deg;16110;uV;18.189;°C;1008.590;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35020;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.993;V;
13-Jun-2019;07:52:45;default              ;1539319713;OXYPROBE             ;0.08;min;106.532;%a.s.;humid;27.829;deg;16113;uV;18.189;°C;1008.640;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35023;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.975;V;
13-Jun-2019;07:52:50;default              ;1539319713;OXYPROBE             ;0.17;min;106.634;%a.s.;humid;27.818;deg;16115;uV;18.195;°C;1008.600;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35014;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.976;V;
13-Jun-2019;07:52:55;default              ;1539319713;OXYPROBE             ;0.25;min;106.649;%a.s.;humid;27.819;deg;16112;uV;18.183;°C;1008.570;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35016;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;07:53:00;default              ;1539319713;OXYPROBE             ;0.33;min;106.398;%a.s.;humid;27.843;deg;16112;uV;18.189;°C;1008.590;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35010;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.975;V;
13-Jun-2019;07:53:05;default              ;1539319713;OXYPROBE             ;0.42;min;106.706;%a.s.;humid;27.812;deg;16112;uV;18.189;°C;1008.590;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35011;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;07:53:10;default              ;1539319713;OXYPROBE             ;0.50;min;106.428;%a.s.;humid;27.840;deg;16132;uV;18.189;°C;1008.590;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35007;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.975;V;
13-Jun-2019;07:53:15;default              ;1539319713;OXYPROBE             ;0.58;min;106.413;%a.s.;humid;27.841;deg;16136;uV;18.195;°C;1008.540;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35012;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;07:53:20;default              ;1539319713;OXYPROBE             ;0.67;min;106.230;%a.s.;humid;27.860;deg;16128;uV;18.189;°C;1008.590;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35009;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;07:53:25;default              ;1539319713;OXYPROBE             ;0.75;min;106.338;%a.s.;humid;27.851;deg;16130;uV;18.183;°C;1008.510;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35009;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;07:53:30;default              ;1539319713;OXYPROBE             ;0.83;min;106.583;%a.s.;humid;27.825;deg;16145;uV;18.189;°C;1008.530;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35005;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;07:53:35;default              ;1539319713;OXYPROBE             ;0.92;min;106.633;%a.s.;humid;27.820;deg;16141;uV;18.189;°C;1008.530;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35005;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;07:53:40;default              ;1539319713;OXYPROBE             ;1.00;min;106.532;%a.s.;humid;27.831;deg;16138;uV;18.183;°C;1008.550;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35004;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;07:53:45;default              ;1539319713;OXYPROBE             ;1.08;min;106.354;%a.s.;humid;27.849;deg;16138;uV;18.183;°C;1008.550;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35003;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
