Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
24-Jun-2019;14:51:24;default              ;1539319713;OXYPROBE             ;0.00;min;110.833;%a.s.;humid;27.549;deg;15681;uV;18.019;°C;1006.830;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35289;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.055;V;
24-Jun-2019;14:51:25;default              ;1539319713;OXYPROBE             ;0.02;min;110.983;%a.s.;humid;27.533;deg;15680;uV;18.025;°C;1006.870;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35273;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.052;V;
24-Jun-2019;14:51:26;default              ;1539319713;OXYPROBE             ;0.03;min;110.656;%a.s.;humid;27.565;deg;15682;uV;18.025;°C;1006.830;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35266;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.052;V;
24-Jun-2019;14:51:27;default              ;1539319713;OXYPROBE             ;0.05;min;110.682;%a.s.;humid;27.563;deg;15683;uV;18.019;°C;1006.880;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35264;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.052;V;
24-Jun-2019;14:51:28;default              ;1539319713;OXYPROBE             ;0.07;min;110.856;%a.s.;humid;27.546;deg;15658;uV;18.019;°C;1006.900;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35256;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.053;V;
24-Jun-2019;14:51:29;default              ;1539319713;OXYPROBE             ;0.08;min;110.788;%a.s.;humid;27.553;deg;15657;uV;18.019;°C;1006.860;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35262;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.053;V;
24-Jun-2019;14:51:30;default              ;1539319713;OXYPROBE             ;0.10;min;110.921;%a.s.;humid;27.540;deg;15656;uV;18.019;°C;1006.880;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35260;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.052;V;
24-Jun-2019;14:51:31;default              ;1539319713;OXYPROBE             ;0.12;min;110.620;%a.s.;humid;27.569;deg;15654;uV;18.019;°C;1006.880;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35254;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.052;V;
24-Jun-2019;14:51:32;default              ;1539319713;OXYPROBE             ;0.13;min;110.769;%a.s.;humid;27.554;deg;15650;uV;18.025;°C;1006.840;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35251;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.050;V;
24-Jun-2019;14:51:33;default              ;1539319713;OXYPROBE             ;0.15;min;110.631;%a.s.;humid;27.567;deg;15651;uV;18.025;°C;1006.870;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.147;deg;20.418;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35251;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190623;184100;1;6.050;V;
