Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
16-Dec-2019;16:19:28;default              ;1539319713;OXYPROBE             ;0.00;min;111.160;%a.s.;humid;27.514;deg;11808;uV;17.209;°C;1015.780;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37593;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.097;V;
16-Dec-2019;16:19:29;default              ;1539319713;OXYPROBE             ;0.02;min;111.022;%a.s.;humid;27.527;deg;11826;uV;17.209;°C;1015.810;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37588;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.097;V;
16-Dec-2019;16:19:30;default              ;1539319713;OXYPROBE             ;0.03;min;110.788;%a.s.;humid;27.550;deg;11846;uV;17.209;°C;1015.760;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37576;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.097;V;
16-Dec-2019;16:19:32;default              ;1539319713;OXYPROBE             ;0.07;min;110.816;%a.s.;humid;27.547;deg;11877;uV;17.209;°C;1015.790;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37587;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.097;V;
16-Dec-2019;16:19:33;default              ;1539319713;OXYPROBE             ;0.08;min;111.126;%a.s.;humid;27.517;deg;11870;uV;17.209;°C;1015.810;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37568;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.097;V;
16-Dec-2019;16:19:34;default              ;1539319713;OXYPROBE             ;0.10;min;110.662;%a.s.;humid;27.563;deg;11875;uV;17.203;°C;1015.780;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37567;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.097;V;
16-Dec-2019;16:24:08;default              ;1539319713;OXYPROBE             ;4.67;min;110.759;%a.s.;humid;27.536;deg;11775;uV;17.300;°C;1015.840;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37612;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.080;V;
16-Dec-2019;16:24:09;default              ;1539319713;OXYPROBE             ;4.68;min;110.754;%a.s.;humid;27.535;deg;11772;uV;17.307;°C;1015.880;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37604;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.080;V;
16-Dec-2019;16:36:13;default              ;1539319713;OXYPROBE             ;16.75;min;109.836;%a.s.;humid;27.605;deg;11802;uV;17.410;°C;1015.960;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37658;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.070;V;
16-Dec-2019;16:45:09;default              ;1539319713;OXYPROBE             ;25.68;min;108.694;%a.s.;humid;27.678;deg;11825;uV;17.629;°C;1016.000;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37673;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.059;V;
16-Dec-2019;16:45:10;default              ;1539319713;OXYPROBE             ;25.70;min;108.661;%a.s.;humid;27.681;deg;11824;uV;17.629;°C;1016.030;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37665;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.059;V;
16-Dec-2019;16:45:11;default              ;1539319713;OXYPROBE             ;25.72;min;109.023;%a.s.;humid;27.643;deg;11838;uV;17.641;°C;1016.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37655;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.059;V;
16-Dec-2019;16:45:12;default              ;1539319713;OXYPROBE             ;25.73;min;108.687;%a.s.;humid;27.677;deg;11806;uV;17.635;°C;1016.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37645;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.057;V;
16-Dec-2019;16:45:13;default              ;1539319713;OXYPROBE             ;25.75;min;108.488;%a.s.;humid;27.696;deg;11790;uV;17.641;°C;1016.020;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37646;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.057;V;
16-Dec-2019;16:45:14;default              ;1539319713;OXYPROBE             ;25.77;min;108.697;%a.s.;humid;27.675;deg;11868;uV;17.641;°C;1016.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37641;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.057;V;
16-Dec-2019;16:45:15;default              ;1539319713;OXYPROBE             ;25.78;min;108.617;%a.s.;humid;27.682;deg;11876;uV;17.647;°C;1016.040;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37643;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.057;V;
16-Dec-2019;16:45:16;default              ;1539319713;OXYPROBE             ;25.80;min;108.617;%a.s.;humid;27.682;deg;11854;uV;17.647;°C;1016.040;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37645;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.057;V;
16-Dec-2019;16:48:55;default              ;1539319713;OXYPROBE             ;29.45;min;108.346;%a.s.;humid;27.692;deg;11981;uV;17.745;°C;1016.010;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37668;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.041;V;
16-Dec-2019;16:48:56;default              ;1539319713;OXYPROBE             ;29.47;min;108.342;%a.s.;humid;27.693;deg;11984;uV;17.739;°C;1016.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37662;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.041;V;
16-Dec-2019;16:54:45;default              ;1539319713;OXYPROBE             ;35.28;min;107.776;%a.s.;humid;27.725;deg;11929;uV;17.879;°C;1016.020;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37659;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.034;V;
16-Dec-2019;16:54:46;default              ;1539319713;OXYPROBE             ;35.30;min;107.853;%a.s.;humid;27.716;deg;11960;uV;17.885;°C;1016.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37662;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.034;V;
16-Dec-2019;16:54:47;default              ;1539319713;OXYPROBE             ;35.32;min;108.013;%a.s.;humid;27.702;deg;11982;uV;17.873;°C;1016.070;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37655;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.034;V;
16-Dec-2019;17:06:02;default              ;1539319713;OXYPROBE             ;46.57;min;106.901;%a.s.;humid;27.761;deg;12119;uV;18.165;°C;1016.150;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37663;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.027;V;
16-Dec-2019;17:06:03;default              ;1539319713;OXYPROBE             ;46.58;min;106.992;%a.s.;humid;27.753;deg;12117;uV;18.159;°C;1016.140;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37658;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.027;V;
16-Dec-2019;17:07:39;default              ;1539319713;OXYPROBE             ;48.18;min;107.072;%a.s.;humid;27.745;deg;12131;uV;18.159;°C;1016.140;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37666;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.020;V;
16-Dec-2019;17:07:40;default              ;1539319713;OXYPROBE             ;48.20;min;107.011;%a.s.;humid;27.751;deg;12130;uV;18.159;°C;1016.150;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37651;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.020;V;
16-Dec-2019;17:07:57;default              ;1539319713;OXYPROBE             ;48.48;min;106.846;%a.s.;humid;27.770;deg;12136;uV;18.146;°C;1016.120;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37663;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.017;V;
16-Dec-2019;17:07:58;default              ;1539319713;OXYPROBE             ;48.50;min;106.928;%a.s.;humid;27.760;deg;12135;uV;18.153;°C;1016.190;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37650;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.017;V;
16-Dec-2019;17:12:07;default              ;1539319713;OXYPROBE             ;52.65;min;106.655;%a.s.;humid;27.776;deg;12158;uV;18.213;°C;1016.260;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37657;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.009;V;
16-Dec-2019;17:12:08;default              ;1539319713;OXYPROBE             ;52.67;min;106.895;%a.s.;humid;27.752;deg;12162;uV;18.213;°C;1016.250;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37655;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.009;V;
16-Dec-2019;17:12:49;default              ;1539319713;OXYPROBE             ;53.35;min;106.667;%a.s.;humid;27.769;deg;12104;uV;18.250;°C;1016.210;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37659;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.006;V;
16-Dec-2019;17:12:50;default              ;1539319713;OXYPROBE             ;53.37;min;106.673;%a.s.;humid;27.769;deg;12113;uV;18.244;°C;1016.250;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37650;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.006;V;
16-Dec-2019;17:13:01;default              ;1539319713;OXYPROBE             ;53.55;min;106.679;%a.s.;humid;27.770;deg;12068;uV;18.238;°C;1016.200;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37662;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.005;V;
16-Dec-2019;17:13:02;default              ;1539319713;OXYPROBE             ;53.57;min;106.449;%a.s.;humid;27.794;deg;12083;uV;18.232;°C;1016.220;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37636;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.005;V;
16-Dec-2019;17:13:03;default              ;1539319713;OXYPROBE             ;53.58;min;107.004;%a.s.;humid;27.738;deg;12066;uV;18.232;°C;1016.240;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37636;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;5.005;V;
16-Dec-2019;17:14:00;default              ;1539319713;OXYPROBE             ;54.53;min;106.638;%a.s.;humid;27.767;deg;12041;uV;18.280;°C;1016.170;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.054;deg;20.308;°C;1021;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;37657;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191216;184100;1;4.992;V;
