Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
29-Jun-2019;14:19:54;default              ;1539319713;OXYPROBE             ;0.00;min;109.090;%a.s.;humid;27.871;deg;15119;uV;17.818;°C;1010.010;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35360;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.089;V;
29-Jun-2019;14:19:55;default              ;1539319713;OXYPROBE             ;0.02;min;108.880;%a.s.;humid;27.892;deg;15114;uV;17.818;°C;1009.990;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35336;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.089;V;
29-Jun-2019;14:19:56;default              ;1539319713;OXYPROBE             ;0.03;min;109.085;%a.s.;humid;27.871;deg;15121;uV;17.824;°C;1009.960;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35331;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.087;V;
29-Jun-2019;14:19:57;default              ;1539319713;OXYPROBE             ;0.05;min;108.849;%a.s.;humid;27.896;deg;15120;uV;17.812;°C;1010.000;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35335;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.086;V;
29-Jun-2019;14:19:58;default              ;1539319713;OXYPROBE             ;0.07;min;109.094;%a.s.;humid;27.871;deg;15114;uV;17.818;°C;1009.980;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35331;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.086;V;
29-Jun-2019;14:19:59;default              ;1539319713;OXYPROBE             ;0.08;min;109.136;%a.s.;humid;27.865;deg;15123;uV;17.824;°C;1010.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35326;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.086;V;
29-Jun-2019;14:20:00;default              ;1539319713;OXYPROBE             ;0.10;min;108.885;%a.s.;humid;27.892;deg;15125;uV;17.812;°C;1010.040;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35326;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.085;V;
29-Jun-2019;14:20:01;default              ;1539319713;OXYPROBE             ;0.12;min;108.842;%a.s.;humid;27.896;deg;15132;uV;17.818;°C;1009.960;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35327;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.087;V;
29-Jun-2019;14:20:02;default              ;1539319713;OXYPROBE             ;0.13;min;109.072;%a.s.;humid;27.872;deg;15125;uV;17.824;°C;1009.980;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35322;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.087;V;
29-Jun-2019;14:20:03;default              ;1539319713;OXYPROBE             ;0.15;min;109.044;%a.s.;humid;27.876;deg;15130;uV;17.818;°C;1009.970;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35320;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.086;V;
29-Jun-2019;14:20:04;default              ;1539319713;OXYPROBE             ;0.17;min;109.118;%a.s.;humid;27.869;deg;15127;uV;17.818;°C;1009.940;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35325;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.084;V;
29-Jun-2019;14:20:05;default              ;1539319713;OXYPROBE             ;0.18;min;109.042;%a.s.;humid;27.875;deg;15126;uV;17.824;°C;1009.980;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35330;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.085;V;
29-Jun-2019;14:20:06;default              ;1539319713;OXYPROBE             ;0.20;min;108.993;%a.s.;humid;27.880;deg;15125;uV;17.824;°C;1009.960;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35329;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.084;V;
29-Jun-2019;14:20:07;default              ;1539319713;OXYPROBE             ;0.22;min;109.014;%a.s.;humid;27.878;deg;15129;uV;17.824;°C;1009.960;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35324;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.085;V;
29-Jun-2019;14:20:08;default              ;1539319713;OXYPROBE             ;0.23;min;109.206;%a.s.;humid;27.860;deg;15132;uV;17.818;°C;1009.970;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35326;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.086;V;
29-Jun-2019;14:20:09;default              ;1539319713;OXYPROBE             ;0.25;min;109.311;%a.s.;humid;27.850;deg;15125;uV;17.818;°C;1009.940;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35320;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.085;V;
29-Jun-2019;14:20:10;default              ;1539319713;OXYPROBE             ;0.27;min;109.338;%a.s.;humid;27.846;deg;15123;uV;17.824;°C;1009.970;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35319;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.083;V;
29-Jun-2019;14:20:11;default              ;1539319713;OXYPROBE             ;0.28;min;109.061;%a.s.;humid;27.873;deg;15128;uV;17.824;°C;1009.990;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35320;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.084;V;
29-Jun-2019;14:20:12;default              ;1539319713;OXYPROBE             ;0.30;min;109.073;%a.s.;humid;27.873;deg;15124;uV;17.818;°C;1009.980;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35322;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.084;V;
29-Jun-2019;14:20:13;default              ;1539319713;OXYPROBE             ;0.32;min;109.025;%a.s.;humid;27.878;deg;15129;uV;17.818;°C;1009.960;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35320;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.085;V;
29-Jun-2019;14:20:14;default              ;1539319713;OXYPROBE             ;0.33;min;109.145;%a.s.;humid;27.867;deg;15130;uV;17.812;°C;1009.980;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35318;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.084;V;
29-Jun-2019;14:20:15;default              ;1539319713;OXYPROBE             ;0.35;min;108.938;%a.s.;humid;27.886;deg;15124;uV;17.818;°C;1010.010;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35319;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.084;V;
29-Jun-2019;14:20:16;default              ;1539319713;OXYPROBE             ;0.37;min;109.144;%a.s.;humid;27.867;deg;15129;uV;17.812;°C;1009.990;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35321;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.083;V;
29-Jun-2019;14:20:17;default              ;1539319713;OXYPROBE             ;0.38;min;109.009;%a.s.;humid;27.880;deg;15133;uV;17.818;°C;1009.920;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.407;deg;19.790;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35313;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190628;184100;1;6.083;V;
