Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
19-Jun-2019;11:06:49;default              ;1539319713;OXYPROBE             ;0.00;min;107.688;%a.s.;humid;27.730;deg;16616;uV;17.994;°C;1009.940;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36130;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:50;default              ;1539319713;OXYPROBE             ;0.02;min;107.628;%a.s.;humid;27.736;deg;16620;uV;17.994;°C;1009.940;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36110;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:51;default              ;1539319713;OXYPROBE             ;0.03;min;107.821;%a.s.;humid;27.717;deg;16618;uV;17.994;°C;1009.920;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36107;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:52;default              ;1539319713;OXYPROBE             ;0.05;min;107.816;%a.s.;humid;27.716;deg;16622;uV;18.000;°C;1009.960;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36104;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:53;default              ;1539319713;OXYPROBE             ;0.07;min;107.770;%a.s.;humid;27.721;deg;16623;uV;18.000;°C;1009.920;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36102;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:54;default              ;1539319713;OXYPROBE             ;0.08;min;107.746;%a.s.;humid;27.722;deg;16642;uV;18.006;°C;1009.950;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36107;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:55;default              ;1539319713;OXYPROBE             ;0.10;min;107.939;%a.s.;humid;27.703;deg;16638;uV;18.006;°C;1009.930;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36096;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:56;default              ;1539319713;OXYPROBE             ;0.12;min;107.952;%a.s.;humid;27.703;deg;16632;uV;18.000;°C;1009.910;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36097;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:57;default              ;1539319713;OXYPROBE             ;0.13;min;107.999;%a.s.;humid;27.698;deg;16630;uV;18.000;°C;1009.940;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36099;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
19-Jun-2019;11:06:58;default              ;1539319713;OXYPROBE             ;0.15;min;107.902;%a.s.;humid;27.708;deg;16629;uV;18.000;°C;1009.910;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.994;deg;20.741;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;36097;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190619;184100;1;6.149;V;
