Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
13-Jun-2019;12:27:34;default              ;1539319713;OXYPROBE             ;0.00;min;100.195;%a.s.;humid;28.465;deg;16762;uV;18.317;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34992;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.989;V;
13-Jun-2019;12:27:39;default              ;1539319713;OXYPROBE             ;0.08;min;100.059;%a.s.;humid;28.480;deg;16766;uV;18.317;°C;1009.040;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34994;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:27:44;default              ;1539319713;OXYPROBE             ;0.17;min;99.915;%a.s.;humid;28.496;deg;16766;uV;18.317;°C;1009.010;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34987;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:27:49;default              ;1539319713;OXYPROBE             ;0.25;min;99.826;%a.s.;humid;28.505;deg;16779;uV;18.317;°C;1009.080;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34982;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:27:54;default              ;1539319713;OXYPROBE             ;0.33;min;99.609;%a.s.;humid;28.530;deg;16795;uV;18.311;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34984;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.970;V;
13-Jun-2019;12:27:59;default              ;1539319713;OXYPROBE             ;0.42;min;99.666;%a.s.;humid;28.525;deg;16790;uV;18.305;°C;1009.040;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34980;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.971;V;
13-Jun-2019;12:28:04;default              ;1539319713;OXYPROBE             ;0.50;min;100.304;%a.s.;humid;28.458;deg;16737;uV;18.293;°C;1009.010;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34979;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.971;V;
13-Jun-2019;12:28:09;default              ;1539319713;OXYPROBE             ;0.58;min;101.119;%a.s.;humid;28.371;deg;16678;uV;18.286;°C;1009.020;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34980;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:28:14;default              ;1539319713;OXYPROBE             ;0.67;min;101.261;%a.s.;humid;28.358;deg;16638;uV;18.274;°C;1009.010;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34986;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:28:19;default              ;1539319713;OXYPROBE             ;0.75;min;102.036;%a.s.;humid;28.276;deg;16600;uV;18.268;°C;1009.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34974;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:28:24;default              ;1539319713;OXYPROBE             ;0.83;min;102.527;%a.s.;humid;28.227;deg;16544;uV;18.250;°C;1009.070;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34976;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:28:29;default              ;1539319713;OXYPROBE             ;0.92;min;102.964;%a.s.;humid;28.180;deg;16513;uV;18.256;°C;1009.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34973;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:28:34;default              ;1539319713;OXYPROBE             ;1.00;min;103.328;%a.s.;humid;28.143;deg;16482;uV;18.250;°C;1009.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34976;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:28:39;default              ;1539319713;OXYPROBE             ;1.08;min;103.937;%a.s.;humid;28.079;deg;16444;uV;18.250;°C;1009.090;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34973;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:28:44;default              ;1539319713;OXYPROBE             ;1.17;min;104.290;%a.s.;humid;28.044;deg;16418;uV;18.244;°C;1009.040;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34973;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.971;V;
13-Jun-2019;12:28:49;default              ;1539319713;OXYPROBE             ;1.25;min;104.381;%a.s.;humid;28.037;deg;16391;uV;18.232;°C;1009.020;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34974;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;12:28:54;default              ;1539319713;OXYPROBE             ;1.33;min;104.951;%a.s.;humid;27.979;deg;16363;uV;18.226;°C;1009.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34970;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:28:59;default              ;1539319713;OXYPROBE             ;1.42;min;105.077;%a.s.;humid;27.967;deg;16339;uV;18.220;°C;1009.070;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34967;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:29:04;default              ;1539319713;OXYPROBE             ;1.50;min;105.343;%a.s.;humid;27.941;deg;16314;uV;18.213;°C;1009.050;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34965;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.971;V;
13-Jun-2019;12:29:09;default              ;1539319713;OXYPROBE             ;1.58;min;105.528;%a.s.;humid;27.922;deg;16298;uV;18.213;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34969;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:29:14;default              ;1539319713;OXYPROBE             ;1.67;min;105.928;%a.s.;humid;27.880;deg;16282;uV;18.220;°C;1009.080;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34971;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:29:19;default              ;1539319713;OXYPROBE             ;1.75;min;105.850;%a.s.;humid;27.889;deg;16271;uV;18.213;°C;1009.080;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34971;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:29:24;default              ;1539319713;OXYPROBE             ;1.83;min;106.161;%a.s.;humid;27.858;deg;16262;uV;18.213;°C;1009.030;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34969;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:29:29;default              ;1539319713;OXYPROBE             ;1.92;min;106.198;%a.s.;humid;27.855;deg;16253;uV;18.207;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34971;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:29:34;default              ;1539319713;OXYPROBE             ;2.00;min;106.440;%a.s.;humid;27.832;deg;16238;uV;18.201;°C;1009.030;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34965;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:29:39;default              ;1539319713;OXYPROBE             ;2.08;min;106.578;%a.s.;humid;27.817;deg;16229;uV;18.207;°C;1009.030;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34969;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:29:44;default              ;1539319713;OXYPROBE             ;2.17;min;106.704;%a.s.;humid;27.805;deg;16205;uV;18.201;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34970;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:29:49;default              ;1539319713;OXYPROBE             ;2.25;min;106.727;%a.s.;humid;27.802;deg;16210;uV;18.207;°C;1009.030;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34967;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:29:54;default              ;1539319713;OXYPROBE             ;2.33;min;106.933;%a.s.;humid;27.782;deg;16201;uV;18.201;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34965;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:29:59;default              ;1539319713;OXYPROBE             ;2.42;min;107.031;%a.s.;humid;27.771;deg;16191;uV;18.207;°C;1009.070;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34964;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:30:04;default              ;1539319713;OXYPROBE             ;2.50;min;107.018;%a.s.;humid;27.772;deg;16186;uV;18.207;°C;1009.100;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34969;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:30:09;default              ;1539319713;OXYPROBE             ;2.58;min;107.173;%a.s.;humid;27.758;deg;16181;uV;18.201;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34964;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.972;V;
13-Jun-2019;12:30:14;default              ;1539319713;OXYPROBE             ;2.67;min;107.168;%a.s.;humid;27.759;deg;16172;uV;18.201;°C;1009.010;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34969;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
13-Jun-2019;12:30:19;default              ;1539319713;OXYPROBE             ;2.75;min;107.235;%a.s.;humid;27.752;deg;16173;uV;18.201;°C;1009.040;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34963;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;12:30:24;default              ;1539319713;OXYPROBE             ;2.83;min;107.343;%a.s.;humid;27.742;deg;16177;uV;18.195;°C;1009.060;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34963;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.974;V;
13-Jun-2019;12:30:29;default              ;1539319713;OXYPROBE             ;2.92;min;107.122;%a.s.;humid;27.764;deg;16177;uV;18.195;°C;1009.070;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;27.872;deg;21.527;°C;1014;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;34967;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190612;184100;1;5.973;V;
