Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
28-Jun-2019;16:45:33;default              ;1539319713;OXYPROBE             ;0.00;min;105.934;%a.s.;humid;27.843;deg;14222;uV;18.006;°C;1009.650;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35153;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.068;V;
28-Jun-2019;16:45:34;default              ;1539319713;OXYPROBE             ;0.02;min;105.992;%a.s.;humid;27.836;deg;14216;uV;18.013;°C;1009.650;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35136;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.067;V;
28-Jun-2019;16:45:35;default              ;1539319713;OXYPROBE             ;0.03;min;105.919;%a.s.;humid;27.845;deg;14222;uV;18.006;°C;1009.600;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35131;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.066;V;
28-Jun-2019;16:45:36;default              ;1539319713;OXYPROBE             ;0.05;min;106.020;%a.s.;humid;27.832;deg;14220;uV;18.019;°C;1009.660;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35125;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.065;V;
28-Jun-2019;16:45:37;default              ;1539319713;OXYPROBE             ;0.07;min;105.908;%a.s.;humid;27.845;deg;14218;uV;18.013;°C;1009.610;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35129;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.066;V;
28-Jun-2019;16:45:38;default              ;1539319713;OXYPROBE             ;0.08;min;105.874;%a.s.;humid;27.849;deg;14220;uV;18.006;°C;1009.650;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35124;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.068;V;
28-Jun-2019;16:45:39;default              ;1539319713;OXYPROBE             ;0.10;min;106.052;%a.s.;humid;27.830;deg;14215;uV;18.013;°C;1009.640;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35124;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.065;V;
28-Jun-2019;16:45:40;default              ;1539319713;OXYPROBE             ;0.12;min;106.223;%a.s.;humid;27.813;deg;14217;uV;18.013;°C;1009.620;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35125;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.067;V;
28-Jun-2019;16:45:41;default              ;1539319713;OXYPROBE             ;0.13;min;105.903;%a.s.;humid;27.846;deg;14221;uV;18.013;°C;1009.560;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35120;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.065;V;
28-Jun-2019;16:45:42;default              ;1539319713;OXYPROBE             ;0.15;min;106.056;%a.s.;humid;27.830;deg;14221;uV;18.013;°C;1009.610;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35121;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.066;V;
