Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
27-Jun-2019;20:10:34;default              ;1539319713;OXYPROBE             ;0.00;min;104.874;%a.s.;humid;27.916;deg;14740;uV;18.232;°C;1009.250;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35178;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.065;V;
27-Jun-2019;20:10:35;default              ;1539319713;OXYPROBE             ;0.02;min;105.162;%a.s.;humid;27.884;deg;14733;uV;18.244;°C;1009.280;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35172;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.064;V;
27-Jun-2019;20:10:36;default              ;1539319713;OXYPROBE             ;0.03;min;105.003;%a.s.;humid;27.901;deg;14735;uV;18.244;°C;1009.210;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35168;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.063;V;
27-Jun-2019;20:10:37;default              ;1539319713;OXYPROBE             ;0.05;min;104.823;%a.s.;humid;27.919;deg;14741;uV;18.244;°C;1009.260;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35153;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.062;V;
27-Jun-2019;20:10:38;default              ;1539319713;OXYPROBE             ;0.07;min;105.135;%a.s.;humid;27.887;deg;14732;uV;18.244;°C;1009.260;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35153;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.062;V;
27-Jun-2019;20:10:39;default              ;1539319713;OXYPROBE             ;0.08;min;104.969;%a.s.;humid;27.904;deg;14738;uV;18.244;°C;1009.260;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35155;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.063;V;
27-Jun-2019;20:10:40;default              ;1539319713;OXYPROBE             ;0.10;min;104.861;%a.s.;humid;27.916;deg;14738;uV;18.238;°C;1009.270;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35148;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.063;V;
27-Jun-2019;20:10:41;default              ;1539319713;OXYPROBE             ;0.12;min;105.001;%a.s.;humid;27.902;deg;14732;uV;18.238;°C;1009.240;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35154;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.061;V;
27-Jun-2019;20:10:42;default              ;1539319713;OXYPROBE             ;0.13;min;104.744;%a.s.;humid;27.928;deg;14738;uV;18.238;°C;1009.270;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35146;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.063;V;
27-Jun-2019;20:10:43;default              ;1539319713;OXYPROBE             ;0.15;min;105.009;%a.s.;humid;27.901;deg;14740;uV;18.238;°C;1009.260;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.100;deg;19.766;°C;1015;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35149;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190627;184100;1;6.059;V;
