Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
17-Jun-2019;12:15:43;default              ;1539319713;OXYPROBE             ;0.00;min;104.325;%a.s.;humid;28.035;deg;16060;uV;18.226;°C;1007.650;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35319;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.025;V;
17-Jun-2019;12:15:44;default              ;1539319713;OXYPROBE             ;0.02;min;104.150;%a.s.;humid;28.052;deg;16055;uV;18.232;°C;1007.660;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35299;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.025;V;
17-Jun-2019;12:20:01;default              ;1539319713;OXYPROBE             ;4.30;min;104.898;%a.s.;humid;27.978;deg;15801;uV;18.213;°C;1007.660;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35420;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.026;V;
17-Jun-2019;12:20:02;default              ;1539319713;OXYPROBE             ;4.32;min;104.850;%a.s.;humid;27.985;deg;15796;uV;18.201;°C;1007.670;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35399;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.027;V;
17-Jun-2019;12:20:03;default              ;1539319713;OXYPROBE             ;4.33;min;104.781;%a.s.;humid;27.991;deg;15802;uV;18.207;°C;1007.670;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35396;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.027;V;
17-Jun-2019;12:20:04;default              ;1539319713;OXYPROBE             ;4.35;min;104.659;%a.s.;humid;28.003;deg;15791;uV;18.213;°C;1007.620;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35400;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.028;V;
17-Jun-2019;12:20:05;default              ;1539319713;OXYPROBE             ;4.37;min;104.781;%a.s.;humid;27.990;deg;16000;uV;18.213;°C;1007.660;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35396;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.027;V;
17-Jun-2019;12:20:06;default              ;1539319713;OXYPROBE             ;4.38;min;104.510;%a.s.;humid;28.020;deg;16004;uV;18.201;°C;1007.670;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35390;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.027;V;
17-Jun-2019;12:20:07;default              ;1539319713;OXYPROBE             ;4.40;min;104.701;%a.s.;humid;27.999;deg;16003;uV;18.207;°C;1007.690;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35386;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.027;V;
17-Jun-2019;12:20:08;default              ;1539319713;OXYPROBE             ;4.42;min;104.832;%a.s.;humid;27.986;deg;15994;uV;18.207;°C;1007.650;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.152;deg;19.900;°C;1012;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35390;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;190616;184100;1;6.026;V;
