Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
11-Dec-2019;09:39:37;default              ;1539319713;OXYPROBE             ;0.00;min;104.368;%a.s.;humid;28.192;deg;13698;uV;18.232;°C;1017.600;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35585;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:38;default              ;1539319713;OXYPROBE             ;0.02;min;104.741;%a.s.;humid;28.155;deg;13709;uV;18.226;°C;1017.550;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35580;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:39;default              ;1539319713;OXYPROBE             ;0.03;min;104.508;%a.s.;humid;28.179;deg;13715;uV;18.226;°C;1017.560;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35573;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:40;default              ;1539319713;OXYPROBE             ;0.05;min;104.387;%a.s.;humid;28.190;deg;13761;uV;18.232;°C;1017.600;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35567;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.157;V;
11-Dec-2019;09:39:41;default              ;1539319713;OXYPROBE             ;0.07;min;104.519;%a.s.;humid;28.177;deg;13742;uV;18.226;°C;1017.640;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35564;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.157;V;
11-Dec-2019;09:39:42;default              ;1539319713;OXYPROBE             ;0.08;min;104.396;%a.s.;humid;28.190;deg;13744;uV;18.226;°C;1017.620;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35564;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:43;default              ;1539319713;OXYPROBE             ;0.10;min;104.496;%a.s.;humid;28.181;deg;13751;uV;18.220;°C;1017.590;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35559;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:44;default              ;1539319713;OXYPROBE             ;0.12;min;104.581;%a.s.;humid;28.172;deg;13760;uV;18.220;°C;1017.610;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35561;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:45;default              ;1539319713;OXYPROBE             ;0.13;min;104.447;%a.s.;humid;28.186;deg;13765;uV;18.220;°C;1017.600;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35561;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.157;V;
11-Dec-2019;09:39:46;default              ;1539319713;OXYPROBE             ;0.15;min;104.340;%a.s.;humid;28.198;deg;13763;uV;18.213;°C;1017.610;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35556;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:47;default              ;1539319713;OXYPROBE             ;0.17;min;104.181;%a.s.;humid;28.214;deg;13764;uV;18.220;°C;1017.560;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35555;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:48;default              ;1539319713;OXYPROBE             ;0.18;min;104.213;%a.s.;humid;28.212;deg;13777;uV;18.213;°C;1017.540;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35557;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.157;V;
11-Dec-2019;09:39:49;default              ;1539319713;OXYPROBE             ;0.20;min;104.027;%a.s.;humid;28.230;deg;13776;uV;18.220;°C;1017.560;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35557;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.157;V;
11-Dec-2019;09:39:50;default              ;1539319713;OXYPROBE             ;0.22;min;104.421;%a.s.;humid;28.190;deg;13773;uV;18.213;°C;1017.580;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35551;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:51;default              ;1539319713;OXYPROBE             ;0.23;min;104.016;%a.s.;humid;28.231;deg;13776;uV;18.220;°C;1017.580;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35554;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.157;V;
11-Dec-2019;09:39:52;default              ;1539319713;OXYPROBE             ;0.25;min;104.229;%a.s.;humid;28.209;deg;13772;uV;18.220;°C;1017.560;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35550;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:53;default              ;1539319713;OXYPROBE             ;0.27;min;104.259;%a.s.;humid;28.207;deg;13777;uV;18.213;°C;1017.560;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35561;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.156;V;
11-Dec-2019;09:39:54;default              ;1539319713;OXYPROBE             ;0.28;min;104.228;%a.s.;humid;28.209;deg;13772;uV;18.220;°C;1017.570;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35553;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.155;V;
11-Dec-2019;09:39:55;default              ;1539319713;OXYPROBE             ;0.30;min;104.379;%a.s.;humid;28.193;deg;13772;uV;18.220;°C;1017.600;mbar;33.0;pmil;0;60.390;deg;20.000;°C;100.000;%a.s.;28.308;deg;19.924;°C;1022;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;15;45.500;35549;SAAA0008000239;     p2.0.1.5 ;PSt3;181012-0;191210;184100;1;6.157;V;
